docid	ID	StrainCollectionID	LGCPlate	LGCPCR1	LGCPCR2	Status	specificnextstep	Kingdom	Phylum	Class	Order	Family	Genus	LGCyesorno	Comment	correcturenecessary	morphok	morphgroup	mc1	mc2	mc3	mc4
1073	C2_S01_BR_04	ID-1124	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA	NA	NA	no	64	NA	NA	NA	NA
156	C2_S01_MRS_01	ID-0161	Plate01	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	NA	NA	no	60	NA	NA	NA	NA
155	C2_S01_MRS_02	ID-0162	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	60	NA	NA	NA	NA
154	C2_S01_MRS_03	ID-0163	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	NA	NA	no	60	NA	NA	NA	NA
153	C2_S01_MRS_04	ID-0164	Plate01	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	no	60	NA	NA	NA	NA
168	C2_S01_MRS_05	ID-0165	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C2_S01_MRS_05W	NA	no	60	NA	NA	NA	NA
1316	C2_S01_MRS_05W	ID-1485	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	60	NA	NA	NA	NA
167	C2_S01_MRS_06	ID-0166	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C2_S01_MRS_06W	NA	no	60	NA	NA	NA	NA
1315	C2_S01_MRS_06W	ID-1486	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	60	NA	NA	NA	NA
166	C2_S01_MRS_07	ID-0167	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	no	60	NA	NA	NA	NA
107	C2_S01_MRS_07r	ID-0114	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA	NA	NA	no	60	NA	NA	NA	NA
165	C2_S01_MRS_08	ID-0168	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	NA	NA	no	60	NA	NA	NA	NA
159	C2_S01_MRS_09	ID-0158	Plate01	ok	NA	DONE	-	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	NA	NA	NA	no	60	NA	NA	NA	NA
164	C2_S01_MRS_10	ID-0169	Plate01	ok	NA	DONE	-	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	NA	NA	NA	no	60	NA	NA	NA	NA
200	C2_S01_PCA_01	ID-0201	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	59	3	1	NA	NA
199	C2_S01_PCA_02	ID-0202	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	yes	59	1	1	NA	NA
198	C2_S01_PCA_03	ID-0203	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	yes	59	0	4	NA	NA
197	C2_S01_PCA_04	ID-0204	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	yes	59	104	18	NA	NA
196	C2_S01_PCA_05	ID-0205	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	59	0	1	NA	NA
195	C2_S01_PCA_06	ID-0206	Plate02	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	NA	NA	NA	yes	59	7	2	NA	NA
194	C2_S01_PCA_07	ID-0207	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	yes	59	35	11	NA	NA
193	C2_S01_PCA_08	ID-0208	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	59	0	1	NA	NA
208	C2_S01_PCA_09	ID-0209	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	59	15	2	NA	NA
207	C2_S01_PCA_10	ID-0210	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA	NA	NA	yes	59	1	1	NA	NA
206	C2_S01_PCA_11	ID-0211	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	yes	59	16	2	NA	NA
205	C2_S01_PCA_12	ID-0212	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA	NA	NA	yes	59	10	0	NA	NA
84	C2_S01_PCA_13	ID-0085	Plate00	ok	NA	DONE	-	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	NA	NA	NA	yes	59	1	0	NA	NA
83	C2_S01_PCA_15	ID-0086	Plate00	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	NA	NA	NA	yes	59	1	0	NA	NA
80	C2_S01_PCA_16	ID-0073	Plate00	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	yes	59	1	0	NA	NA
79	C2_S01_PCA_17	ID-0074	Plate00	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	yes	59	1	0	NA	NA
78	C2_S01_PCA_18	ID-0075	Plate00	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA	NA	NA	yes	59	1	0	NA	NA
401	C2_S01_VRBD_01	ID-0424	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	recultivated, freshly extracted and again 16S negative, new no. C2_S01_VRBD_01W	NA	yes	61	1	NA	NA	NA
1247	C2_S01_VRBD_01W	ID-1410	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as C2_S07_VRBD_01	NA	yes	61	1	NA	NA	NA
402	C2_S01_VRBD_02	ID-0423	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C2_S01_VRBD_02W	NA	yes	61	2	NA	NA	NA
1246	C2_S01_VRBD_02W	ID-1411	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	61	2	NA	NA	NA
518	C2_S01_YGC25_01	ID-0535	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	62	10	2	NA	NA
509	C2_S01_YGC25_02	ID-0528	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	some error	NA	yes	62	2	0	NA	NA
517	C2_S01_YGC25_02	ID-0536	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	some error	NA	yes	62	2	0	NA	NA
508	C2_S01_YGC25_03	ID-0529	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	62	6	0	NA	NA
516	C2_S01_YGC25_03	ID-0537	NA	-	NA	Duplicate	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	62	6	0	NA	NA
507	C2_S01_YGC25_04	ID-0530	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	62	1	0	NA	NA
515	C2_S01_YGC25_04	ID-0538	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	62	1	0	NA	NA
506	C2_S01_YGC25_05	ID-0531	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	62	1	0	NA	NA
514	C2_S01_YGC25_05	ID-0539	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	62	1	0	NA	NA
505	C2_S01_YGC25_06	ID-0532	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	62	0	0	NA	NA
513	C2_S01_YGC25_06	ID-0540	NA	-	NA	Duplicate	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	62	0	0	NA	NA
520	C2_S01_YGC25_07	ID-0533	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	62	6	3	NA	NA
528	C2_S01_YGC25_07	ID-0541	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	62	6	3	NA	NA
519	C2_S01_YGC25_08	ID-0534	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	yes	62	4	0	NA	NA
527	C2_S01_YGC25_08	ID-0542	NA	-	NA	Duplicate	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	NA	NA	NA	yes	62	4	0	NA	NA
526	C2_S01_YGC25_09	ID-0543	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	62	2	0	NA	NA
1081	C2_S01_YGC25_10	ID-1132	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA	NA	NA	yes	62	1	0	NA	NA
525	C2_S01_YGC25_11	ID-0544	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	62	2	0	NA	NA
524	C2_S01_YGC25_12	ID-0545	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	62	1	0	NA	NA
763	C2_S01_YGC4_01	ID-0794	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	63	5	6	NA	NA
983	C2_S01_YGC4_02	ID-1018	Plate09	NA	NA	DONE	-	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA	NA	NA	yes	63	0	2	NA	NA
982	C2_S01_YGC4_03	ID-1019	Plate09	NA	NA	DONE	-	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA	NA	NA	yes	63	1	1	NA	NA
1078	C2_S01_YGC4_04	ID-1119	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA	NA	NA	yes	63	2	0	NA	NA
1088	C2_S02_BR_01	ID-1125	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Neophaeosphaeria	NA	NA	NA	yes	69	0	1	NA	NA
296	C2_S02_BR_02	ID-0301	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	NA	NA	NA	yes	70	0	6	NA	NA
295	C2_S02_BR_03	ID-0302	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	70	0	10	NA	NA
294	C2_S02_BR_04	ID-0303	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	70	2	4	NA	NA
293	C2_S02_BR_05	ID-0304	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	70	4	8	NA	NA
292	C2_S02_BR_06	ID-0305	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	70	6	1	NA	NA
291	C2_S02_BR_07	ID-0306	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	NA	NA	NA	yes	70	1	0	NA	NA
290	C2_S02_BR_08	ID-0307	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	70	1	0	NA	NA
173	C2_S02_MRS_01	ID-0176	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	NA	NA	NA	no	66	NA	NA	NA	NA
172	C2_S02_MRS_02	ID-0177	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	no	66	NA	NA	NA	NA
171	C2_S02_MRS_03	ID-0178	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	NA	NA	NA	no	66	NA	NA	NA	NA
158	C2_S02_MRS_05	ID-0159	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	no	66	NA	NA	NA	NA
170	C2_S02_MRS_06	ID-0179	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	no	66	NA	NA	NA	NA
157	C2_S02_MRS_07	ID-0160	Plate01	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	NA	NA	no	66	NA	NA	NA	NA
169	C2_S02_MRS_08	ID-0180	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	no	66	NA	NA	NA	NA
1102	C2_S02_MRS_09	ID-1143	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Neophaeosphaeria	NA	NA	NA	no	66	NA	NA	NA	NA
184	C2_S02_MRS_10	ID-0181	Plate01	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	NA	NA	no	66	NA	NA	NA	NA
183	C2_S02_MRS_11	ID-0182	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	contamination	NA	no	66	NA	NA	NA	NA
182	C2_S02_MRS_12	ID-0183	Plate01	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	NA	NA	no	66	NA	NA	NA	NA
232	C2_S02_PCA_01	ID-0233	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	65	18	6	NA	NA
231	C2_S02_PCA_02	ID-0234	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	65	15	3	NA	NA
230	C2_S02_PCA_02a	ID-0235	Plate02	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	mis	65	NA	NA	NA	NA
229	C2_S02_PCA_03	ID-0236	Plate02	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	yes	65	0	1	NA	NA
228	C2_S02_PCA_04	ID-0237	Plate02	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	yes	65	28	11	NA	NA
227	C2_S02_PCA_05	ID-0238	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	yes	65	3	0	NA	NA
226	C2_S02_PCA_06	ID-0239	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	NA	NA	NA	yes	65	1	0	NA	NA
225	C2_S02_PCA_07	ID-0240	Plate02	ok	NA	DONE	-	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	NA	NA	NA	yes	65	1	0	NA	NA
240	C2_S02_PCA_08	ID-0241	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA	NA	NA	yes	65	1	0	NA	NA
239	C2_S02_PCA_09	ID-0242	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA	NA	NA	yes	65	2	0	NA	NA
238	C2_S02_PCA_10	ID-0243	Plate02	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	yes	65	11	0	NA	NA
237	C2_S02_PCA_11	ID-0244	Plate02	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	NA	NA	NA	yes	65	20	0	NA	NA
236	C2_S02_PCA_12	ID-0245	Plate02	ok	NA	DONE	-	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	MB19	NA	NA	NA	NA	yes	65	8	0	NA	NA
406	C2_S02_VRBD_01	ID-0419	NA	-	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	same as	NA	yes	67	3	2	NA	NA
1245	C2_S02_VRBD_01W	ID-1412	NA	NA	NA	open	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	67	3	2	NA	NA
405	C2_S02_VRBD_02	ID-0420	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	successful recultivation 16S positive, new no. C2_S02_VRBD_02W	NA	yes	67	3	0	NA	NA
1244	C2_S02_VRBD_02W	ID-1413	NA	NA	NA	open	pipet to LGC layout for 16shipmentLGC	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	67	3	0	NA	NA
404	C2_S02_VRBD_03	ID-0421	Plate07	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	yes	failed recultivation	NA	yes	67	2	0	NA	NA
1243	C2_S02_VRBD_03W	ID-1414	NA	NA	NA	open	NA	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	67	2	0	NA	NA
403	C2_S02_VRBD_04	ID-0422	Plate07	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	yes	failed recultivation	NA	yes	67	0	334	NA	NA
1242	C2_S02_VRBD_04W	ID-1415	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	67	0	334	NA	NA
493	C2_S02_YGC25_01	ID-0512	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	68	6	3	NA	NA
492	C2_S02_YGC25_02	ID-0513	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	68	0	1	NA	NA
491	C2_S02_YGC25_03	ID-0514	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	68	0	2	NA	NA
490	C2_S02_YGC25_04	ID-0515	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	68	0	4	NA	NA
489	C2_S02_YGC25_05	ID-0516	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	68	0	16	NA	NA
504	C2_S02_YGC25_06	ID-0517	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	NA	NA	NA	yes	68	7	0	NA	NA
503	C2_S02_YGC25_07	ID-0518	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	68	13	0	NA	NA
502	C2_S02_YGC25_08	ID-0519	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	68	1	0	NA	NA
501	C2_S02_YGC25_09	ID-0520	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	68	0	1	NA	NA
1075	C2_S02_YGC25_10	ID-1122	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Neophaeosphaeria	NA	NA	NA	yes	68	0	2	NA	NA
500	C2_S02_YGC25_11	ID-0521	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	68	0	1	NA	NA
499	C2_S02_YGC25_12	ID-0522	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	68	0	1	NA	NA
686	C2_S02_YGC4_01	ID-0711	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	yes	69	31	18	NA	NA
685	C2_S02_YGC4_02	ID-0712	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	69	52	12	NA	NA
1077	C2_S02_YGC4_03	ID-1120	Plate06	ok	NA	DONE	-	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Neophaeosphaeria	NA	NA	NA	yes	69	1	2	NA	NA
684	C2_S02_YGC4_04	ID-0713	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	yes	69	35	25	NA	NA
342	C2_S03_BR_01	ID-0351	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	76	NA	NA	NA	NA
341	C2_S03_BR_02	ID-0352	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	76	NA	NA	NA	NA
340	C2_S03_BR_03	ID-0353	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	76	NA	NA	NA	NA
339	C2_S03_BR_05	ID-0354	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	76	NA	NA	NA	NA
338	C2_S03_BR_06	ID-0355	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	76	NA	NA	NA	NA
337	C2_S03_BR_07	ID-0356	NA	-	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	if necessary …	NA	no	76	NA	NA	NA	NA
1340	C2_S03_BR_07W	ID-1513	NA	NA	NA	RES	-	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	76	NA	NA	NA	NA
352	C2_S03_BR_08	ID-0357	Plate03	NA	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	error	NA	no	76	NA	NA	NA	NA
351	C2_S03_BR_09	ID-0358	NA	-	NA	RES	pipet to LGC layout for 16shipmentLGC_send only if there are space on plates	NV	NV	NV	NV	NV	NV	NA	NA	NA	no	76	NA	NA	NA	NA
350	C2_S03_BR_10	ID-0359	Plate03	ok	NA	DONE	-	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Kurtzmaniella-Candida_clade	NA	NA	NA	no	76	NA	NA	NA	NA
189	C2_S03_MRS_01	ID-0192	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	NA	NA	NA	yes	72	0	0	1	NA
188	C2_S03_MRS_02	ID-0193	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	72	0	5	2	NA
139	C2_S03_MRS_03	ID-0146	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	NA	NA	NA	yes	72	48	0	1	NA
187	C2_S03_MRS_04	ID-0194	Plate01	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	NA	NA	NA	yes	72	0	1	1	NA
433	C2_S03_MRS_06	ID-0456	Plate08	ok	NA	DONE	-	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	yes	NA	NA	yes	72	30	8	0	NA
448	C2_S03_MRS_07	ID-0457	NA	-	NA	EX	-	NV	NV	NV	NV	NV	NV	NA	failed recultivation	NA	yes	72	6	2	0	NA
